16.211,-0.649,-0.687,-0.183,43,31.67
420733,-998.047,121.582,-26.367,7.008,-3.802,0.595,-86.914,-1002.441,-39.551,2.893,9.985,5.092,57,31.68
420765,-983.887,73.242,-0.488,12.115,-6.313,3.206,-40.527,-969.727,-0.977,1.244,11.267,3.191,71,31.68
420797,-987.305,88.379,60.547,10.344,-4.595,5.443,-117.188,-993.164,-28.320,0.740,7.794,4.496,53,31.68
420828,-986.816,119.141,47.363,5.489,-2.115,4.344,-125.000,-975.586,9.277,-1.840,4.611,2.901,55,31.68
420859,-994.629,115.234,46.387,-1.313,2.969,3.290,-115.234,-974.121,27.344,-5.573,-0.481,-0.626,51,31.68
420891,-984.375,117.188,52.734,-2.695,5.878,0.908,-161.621,-1020.996,-9.766,-8.214,-5.008,-3.053,53,31.68
420922,-1006.348,124.512,19.531,-8.176,11.687,2.588,-154.785,-1004.395,-29.297,-10.595,-11.527,-2.832,54,31.68
420953,-983.398,120.605,12.207,-9.740,11.069,0.748,-139.648,-967.773,-64.453,-10.046,-13.153,-5.916,54,31.68
420985,-995.117,103.516,2.930,-10.275,12.802,-0.649,-107.910,-1005.371,-71.289,-11.466,-11.351,-6.802,54,31.68
421017,-994.629,100.098,-43.945,-10.573,14.458,-3.496,-87.891,-1022.461,-75.684,-9.076,-9.908,-3.069,55,31.68
421048,-998.047,105.469,-37.598,-9.832,11.023,-1.107,-86.914,-988.281,-131.348,-7.504,-12.695,-2.901,52,31.68
421079,-1022.949,88.379,-35.645,-9.466,7.924,-3.969,-30.273,-1045.898,-103.516,-7.191,-9.405,-2.527,53,31.68
421111,-1008.301,65.918,-62.988,-10.031,6.214,-2.359,-28.320,-1021.484,-91.309,-5.908,-7.137,1.832,54,31.68
421142,-1000.488,68.848,-54.199,-1.679,1.435,0.412,-52.246,-1009.277,-100.098,-0.550,-1.420,0.550,53,31.68
421173,-1015.625,94.727,-52.246,1.870,-0.305,-0.496,-77.148,-997.559,-114.258,2.076,0.863,-2.412,55,31.68
421204,-998.047,91.309,-52.734,1.023,-0.206,-0.550,-86.914,-1034.668,-101.563,3.084,2.702,3.427,53,31.68
421235,-988.281,83.496,-47.363,1.664,-1.725,-0.809,-70.801,-1005.859,-98.633,4.901,3.275,3.229,53,31.68
421266,-1000.488,99.609,-38.574,1.221,-1.977,-0.115,-91.309,-1011.719,-87.402,6.595,5.992,0.115,53,31.68
421297,-1013.184,105.957,-40.039,4.550,-4.939,3.031,-80.566,-1016.113,-65.918,7.115,7.374,4.198,53,31.68
421328,-990.723,95.703,-32.715,5.885,-7.069,2.679,-67.871,-1014.160,-65.918,7.977,6.634,3.557,53,31.68
